Location;Parameter;Result;Units;Timestep;Aggregation;Datetime (UTC);timeStep;resultType
Heron Reservoir and Dam;Lake/Reservoir Release - Total;423;cfs;daily;average;8/13/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;480;cfs;daily;average;8/14/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;480;cfs;daily;average;8/15/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;490;cfs;daily;average;8/16/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;500;cfs;daily;average;8/17/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;560;cfs;daily;average;8/18/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/19/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/20/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/21/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/22/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/23/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;599;cfs;daily;average;8/24/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;599;cfs;daily;average;8/25/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;8/26/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;599;cfs;daily;average;8/27/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;599;cfs;daily;average;8/28/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;597;cfs;daily;average;8/29/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;595;cfs;daily;average;8/30/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;592;cfs;daily;average;8/31/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;592;cfs;daily;average;9/1/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;591;cfs;daily;average;9/2/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;591;cfs;daily;average;9/3/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;591;cfs;daily;average;9/4/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;593;cfs;daily;average;9/5/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;593;cfs;daily;average;9/6/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;593;cfs;daily;average;9/7/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;593;cfs;daily;average;9/8/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;588;cfs;daily;average;9/9/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;585;cfs;daily;average;9/10/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;581;cfs;daily;average;9/11/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;580;cfs;daily;average;9/12/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;579;cfs;daily;average;9/13/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;579;cfs;daily;average;9/14/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;582;cfs;daily;average;9/15/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;582;cfs;daily;average;9/16/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;580;cfs;daily;average;9/17/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;577;cfs;daily;average;9/18/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;574;cfs;daily;average;9/19/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;574;cfs;daily;average;9/20/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;587;cfs;daily;average;9/21/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;9/22/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;600;cfs;daily;average;9/23/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;598;cfs;daily;average;9/24/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;251;cfs;daily;average;9/25/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;43;cfs;daily;average;9/26/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;43;cfs;daily;average;9/27/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;43;cfs;daily;average;9/28/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;43;cfs;daily;average;9/29/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;16;cfs;daily;average;9/30/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/1/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/2/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/3/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/4/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/5/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/6/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/7/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/8/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/9/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/10/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/11/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/12/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/13/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/14/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/15/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/16/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/17/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/18/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;10/19/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;56;cfs;daily;average;10/20/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;160;cfs;daily;average;10/21/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/22/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/23/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/24/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/25/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/26/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/27/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/28/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/29/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/30/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;10/31/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/1/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/2/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/3/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/4/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/5/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/6/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/7/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/8/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/9/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/10/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/11/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/12/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/13/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/14/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/15/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/16/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/17/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/18/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/19/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/20/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/21/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/22/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/23/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/24/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/25/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/26/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/27/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/28/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/29/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;11/30/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/1/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/2/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/3/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/4/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/5/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/6/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/7/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/8/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;12/9/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;102;cfs;daily;average;12/10/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/11/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/12/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/13/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/14/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/15/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/16/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/17/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/18/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/19/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;41;cfs;daily;average;12/20/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;20;cfs;daily;average;12/21/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/22/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/23/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/24/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/25/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/26/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/27/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/28/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/29/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/30/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;12/31/15 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/1/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/2/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/3/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/4/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/5/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/6/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/7/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/8/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/9/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/10/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/11/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/12/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/13/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/14/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/15/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/16/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/17/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/18/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/19/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/20/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/21/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/22/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/23/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/24/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/25/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/26/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/27/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/28/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/29/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/30/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/31/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/1/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/2/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/3/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/4/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/5/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/6/16 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/7/16 7:00;day;observed
