Basin,HUC8,HUC8 Name,Report Year,Report Month,Component Type,Component ID,Component Name,Component Volume,Component NEP
Arkansas,11020001,Arkansas Headwaters,2021,8,PrevMoStreamflow,07091500,ARKANSAS RIVER AT SALIDA,37653.00,34.47
Arkansas,11020001,Arkansas Headwaters,2021,8,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,5931.00,15.47
Arkansas,11020001,Arkansas Headwaters,2021,8,ReservoirStorage,07007110,TURQUOISE LAKE,100924.00,16.00
Arkansas,11020001,Arkansas Headwaters,2021,8,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,41544.00,16.85
Arkansas,11020001,Arkansas Headwaters,2021,8,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,31268.00,23.68
Arkansas,11020002,Upper Arkansas,2021,8,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,56869.00,32.36
Arkansas,11020002,Upper Arkansas,2021,8,ReservoirStorage,07007090,PUEBLO RESERVOIR,191886.00,48.74
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,8,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,56869.00,32.36
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,8,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,2236.00,46.33
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,8,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,2178.00,82.28
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,8,ReservoirStorage,07007070,MEREDITH RESERVOIR,15019.00,33.90
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,8,ReservoirStorage,07007130,LAKE HENRY,6583.00,58.55
Arkansas,11020006,Huerfano,2021,8,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,2236.00,46.33
Arkansas,11020006,Huerfano,2021,8,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,2178.00,82.28
Arkansas,11020006,Huerfano,2021,8,ReservoirStorage,07007030,CUCHARAS RESERVOIR,0.00,17.66
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,56869.00,32.36
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,2236.00,46.33
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,2178.00,82.28
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,PrevMoStreamflow,07124500,PURGATOIRE RIVER AT TRINIDAD,6146.00,51.49
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,18890.00,27.72
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,8,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,24624.00,28.79
Arkansas,11020010,Purgatoire,2021,8,PrevMoStreamflow,07124500,PURGATOIRE RIVER AT TRINIDAD,6146.00,51.49
Arkansas,11020010,Purgatoire,2021,8,ReservoirStorage,07007100,TRINIDAD LAKE,29126.00,70.10
Colorado,14010001,Colorado Headwaters,2021,8,PrevMoStreamflow,09070500,COLORADO RIVER NEAR DOTSERO,107336.00,9.77
Colorado,14010001,Colorado Headwaters,2021,8,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,84200.00,15.67
Colorado,14010001,Colorado Headwaters,2021,8,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,62990.00,67.11
Colorado,14010002,Blue,2021,8,PrevMoStreamflow,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,31037.00,12.05
Colorado,14010002,Blue,2021,8,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,91790.00,4.22
Colorado,14010003,Eagle,2021,8,PrevMoStreamflow,09070000,EAGLE RIVER BELOW GYPSUM,21330.00,10.88
Colorado,14010004,Roaring Fork,2021,8,PrevMoStreamflow,09085000,ROARING FORK AT GLENWOOD SPRINGS,48737.00,8.29
Colorado,14010004,Roaring Fork,2021,8,ReservoirStorage,09009110,RUEDI RESERVOIR,81147.00,3.38
Colorado,14010005,Colorado Headwaters-Plateau,2021,8,PrevMoStreamflow,09095500,COLORADO RIVER NEAR CAMEO,157735.00,8.12
Colorado,14010005,Colorado Headwaters-Plateau,2021,8,ReservoirStorage,09009140,VEGA RESERVOIR,7583.00,4.47
Gunnison,14020001,East-Taylor,2021,8,PrevMoStreamflow,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,10957.00,32.59
Gunnison,14020001,East-Taylor,2021,8,PrevMoStreamflow,09112500,EAST RIVER AT ALMONT,9826.00,8.40
Gunnison,14020001,East-Taylor,2021,8,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,72419.00,8.10
Gunnison,14020002,Upper Gunnison,2021,8,PrevMoStreamflow,09114500,"GUNNISON RIVER NEAR GUNNISON, CO",25505.00,14.20
Gunnison,14020002,Upper Gunnison,2021,8,PrevMoStreamflow,09124500,"LAKE FORK AT GATEVIEW, CO",16370.00,32.72
Gunnison,14020002,Upper Gunnison,2021,8,ReservoirStorage,09009010,BLUE MESA RESERVOIR,350366.00,1.49
Gunnison,14020002,Upper Gunnison,2021,8,ReservoirStorage,09009080,MORROW POINT RESERVOIR,111038.00,10.01
Gunnison,14020002,Upper Gunnison,2021,8,ReservoirStorage,09009330,FRUITLAND RESERVOIR,439.00,37.21
Gunnison,14020002,Upper Gunnison,2021,8,ReservoirStorage,09009340,CRAWFORD RESERVOIR,2487.00,3.92
Gunnison,14020002,Upper Gunnison,2021,8,ReservoirStorage,09125800,SILVER JACK RESERVOIR,9093.00,22.46
Gunnison,14020003,Tomichi,2021,8,PrevMoStreamflow,09119000,"TOMICHI CREEK AT GUNNISON, CO",5160.00,28.34
Gunnison,14020003,Tomichi,2021,8,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,100.00,27.94
Gunnison,14020004,North Fork Gunnison,2021,8,PrevMoStreamflow,09132500,NORTH FORK GUNNISON R NR SOMERSET,6432.00,6.71
Gunnison,14020004,North Fork Gunnison,2021,8,ReservoirStorage,09009100,PAONIA RESERVOIR,5598.00,8.45
Gunnison,14020005,Lower Gunnison,2021,8,PrevMoStreamflow,09152500,GUNNISON RIVER NR GRAND JUNCTION,79798.00,19.92
Gunnison,14020006,Uncompahgre,2021,8,PrevMoStreamflow,09147500,UNCOMPAHGRE RIVER AT COLONA,12621.00,25.10
Gunnison,14020006,Uncompahgre,2021,8,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,75231.00,58.35
Gunnison,14030003,San Miguel,2021,8,PrevMoStreamflow,09172500,SAN MIGUEL RIVER NEAR PLACERVILLE,12288.00,18.66
Rio Grande,13010001,Rio Grande Headwaters,2021,8,PrevMoStreamflow,08220000,RIO GRANDE NEAR DEL NORTE,35892.00,32.11
Rio Grande,13010001,Rio Grande Headwaters,2021,8,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,14738.00,70.21
Rio Grande,13010001,Rio Grande Headwaters,2021,8,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,11962.00,72.28
Rio Grande,13010001,Rio Grande Headwaters,2021,8,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,7765.00,75.10
Rio Grande,13010002,Alamosa-Trinchera,2021,8,PrevMoStreamflow,08236000,ALAMOSA CREEK ABOVE TERRACE RESERVOIR,4589.00,38.12
Rio Grande,13010002,Alamosa-Trinchera,2021,8,PrevMoStreamflow,08240500,TRINCHERA CK,1462.00,58.95
Rio Grande,13010002,Alamosa-Trinchera,2021,8,PrevMoStreamflow,08241500,SANGRE DE CRISTO,1410.00,78.17
Rio Grande,13010002,Alamosa-Trinchera,2021,8,PrevMoStreamflow,08242500,UTE CREEK,1328.00,41.55
Rio Grande,13010002,Alamosa-Trinchera,2021,8,PrevMoStreamflow,08250000,CULEBRA CREEK AT SAN LUIS,2495.00,71.99
Rio Grande,13010002,Alamosa-Trinchera,2021,8,ReservoirStorage,08008160,TERRACE RESERVOIR,5186.00,51.69
Rio Grande,13010002,Alamosa-Trinchera,2021,8,ReservoirStorage,MTNRESCO,MOUNTAIN HOME,6367.00,68.85
Rio Grande,13010004,Saguache,2021,8,PrevMoStreamflow,08227000,"SAGUACHE CREEK NEAR SAGUACHE, CO",4880.00,66.54
Rio Grande,13010005,Conejos,2021,8,PrevMoStreamflow,08246500,CONEJOS RIVER NEAR MOGOTE,12346.00,33.17
Rio Grande,13010005,Conejos,2021,8,ReservoirStorage,08008120,PLATORO RESERVOIR,18142.00,23.46
San Juan-Dolores,14030002,Upper Dolores,2021,8,PrevMoStreamflow,09169000,DOLORES RIVER BELOW MCPHEE RESERVOIR,11526.00,32.37
San Juan-Dolores,14030002,Upper Dolores,2021,8,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,4100.00,5.30
San Juan-Dolores,14030002,Upper Dolores,2021,8,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,171742.00,16.16
San Juan-Dolores,14080101,Upper San Juan,2021,8,PrevMoStreamflow,09346400,SAN JUAN RIVER NEAR CARRACAS,15032.00,20.93
San Juan-Dolores,14080101,Upper San Juan,2021,8,PrevMoStreamflow,09353500,LOS PINOS RIVER NEAR BAYFIELD,18797.00,35.83
San Juan-Dolores,14080101,Upper San Juan,2021,8,ReservoirStorage,09009130,VALLECITO RESERVOIR,63201.00,12.36
San Juan-Dolores,14080102,Piedra,2021,8,PrevMoStreamflow,09349800,PIEDRA RIVER NEAR ARBOLES,7411.00,27.12
San Juan-Dolores,14080104,Animas,2021,8,PrevMoStreamflow,09361500,ANIMAS RIVER AT DURANGO,31906.00,24.79
San Juan-Dolores,14080104,Animas,2021,8,PrevMoStreamflow,09363100,FLORIDA RIVER INFLOW TO LEMON RESERVOIR,4533.00,47.45
San Juan-Dolores,14080104,Animas,2021,8,ReservoirStorage,09009070,LEMON RESERVOIR,11581.00,11.39
San Juan-Dolores,14080105,Middle San Juan,2021,8,PrevMoStreamflow,09365500,LA PLATA RIVER AT HESPERUS,691.00,17.22
San Juan-Dolores,14080105,Middle San Juan,2021,8,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,140.00,72.56
San Juan-Dolores,14080107,Mancos,2021,8,PrevMoStreamflow,09370500,MANCOS RIVER NEAR MANCOS,2919.00,71.53
San Juan-Dolores,14080107,Mancos,2021,8,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,3858.00,10.58
South Platte,10190001,South Platte Headwater,2021,8,PrevMoStreamflow,06695500,ELEVENMILE CANYON RESV INFLOW,11071.00,39.12
South Platte,10190001,South Platte Headwater,2021,8,ReservoirStorage,06016010,ANTERO RESERVOIR,20100.00,86.79
South Platte,10190001,South Platte Headwater,2021,8,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99900.00,38.88
South Platte,10190001,South Platte Headwater,2021,8,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,46900.00,62.24
South Platte,10190002,Upper South Platte,2021,8,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31343.00,32.42
South Platte,10190002,Upper South Platte,2021,8,ReservoirStorage,06016080,CHEESMAN LAKE,78349.00,52.46
South Platte,10190002,Upper South Platte,2021,8,ReservoirStorage,09009020,DILLON RESERVOIR,250600.00,87.20
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31343.00,32.42
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,18762.00,21.15
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,11000.00,9.67
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,4300.00,4.48
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",3928.00,18.28
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",10700.00,4.44
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,27900.00,34.66
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,ReservoirStorage,06016020,BARR LAKE,19322.00,45.83
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,ReservoirStorage,06016230,MILTON RESERVOIR,16535.00,77.78
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,ReservoirStorage,06016280,STANDLEY RESERVOIR,41700.00,48.16
South Platte,10190003,Middle South Platte-Cherry Creek,2021,8,ReservoirStorage,06016370,HORSECREEK RESERVOIR,8500.00,39.51
South Platte,10190004,Clear,2021,8,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,18762.00,21.15
South Platte,10190005,St. Vrain,2021,8,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,11000.00,9.67
South Platte,10190005,St. Vrain,2021,8,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,4300.00,4.48
South Platte,10190005,St. Vrain,2021,8,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",3928.00,18.28
South Platte,10190005,St. Vrain,2021,8,ReservoirStorage,06016130,GROSS RESERVOIR,27000.00,26.42
South Platte,10190005,St. Vrain,2021,8,ReservoirStorage,06016220,MARSHALL RESERVOIR,8000.00,50.74
South Platte,10190005,St. Vrain,2021,8,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,16251.00,69.90
South Platte,10190005,St. Vrain,2021,8,ReservoirStorage,06016290,TERRY RESERVOIR,6800.00,65.31
South Platte,10190005,St. Vrain,2021,8,ReservoirStorage,06016300,UNION RESERVOIR,12279.00,68.10
South Platte,10190006,Big Thompson,2021,8,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",10700.00,4.44
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,06016040,BOYD LAKE,41176.00,74.87
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,06016060,CARTER LAKE,92428.00,74.56
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,11401.00,98.51
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,06016190,LONE TREE RESERVOIR,6568.00,77.94
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,06016200,MARIANO RESERVOIR,3498.00,61.46
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,09009060,LAKE GRANBY,377654.00,40.13
South Platte,10190006,Big Thompson,2021,8,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5625.00,1.49
South Platte,10190007,Cache La Poudre,2021,8,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,27900.00,34.66
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,2700.00,14.62
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016050,CACHE LA POUDRE,7800.00,59.23
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016070,CHAMBERS LAKE,6700.00,68.26
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016090,COBB LAKE,21000.00,89.49
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,8900.00,77.40
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016140,HALLIGAN RESERVOIR,5700.00,73.63
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,133222.00,77.79
South Platte,10190007,Cache La Poudre,2021,8,ReservoirStorage,06016310,WINDSOR RESERVOIR,9500.00,42.86
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31343.00,32.42
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,18762.00,21.15
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,11000.00,9.67
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,4300.00,4.48
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",3928.00,18.28
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",10700.00,4.44
South Platte,10190012,Middle South Platte-Sterling,2021,8,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,27900.00,34.66
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016110,EMPIRE RESERVOIR,20659.00,57.49
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,20898.00,51.87
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016170,JULESBURG RESERVOIR,14785.00,65.17
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,37200.00,45.29
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016250,PREWITT RESERVOIR,16200.00,41.67
South Platte,10190012,Middle South Platte-Sterling,2021,8,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,28835.00,32.17
Yampa-White,10180001,North Platte Headwaters,2021,8,PrevMoStreamflow,06620000,NORTH PLATTE R NR NORTHGATE,10867.00,5.68
Yampa-White,14050001,Upper Yampa,2021,8,PrevMoStreamflow,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,3241.00,6.20
Yampa-White,14050001,Upper Yampa,2021,8,PrevMoStreamflow,09242500,"ELK RIVER NEAR MILNER, CO",6977.00,2.99
Yampa-White,14050001,Upper Yampa,2021,8,PrevMoStreamflow,09246200,ELKHEAD CREEK ABOVE LONG GULCH,57.00,5.47
Yampa-White,14050001,Upper Yampa,2021,8,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,32500.00,35.67
Yampa-White,14050001,Upper Yampa,2021,8,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,2356.00,8.41
Yampa-White,14050002,Lower Yampa,2021,8,PrevMoStreamflow,09251000,YAMPA RIVER NEAR MAYBELL,7062.00,4.47
Yampa-White,14050003,Little Snake,2021,8,PrevMoStreamflow,09260000,LITTLE SNAKE RIVER NEAR LILY,1249.00,15.91
Yampa-White,14050005,Upper White,2021,8,PrevMoStreamflow,09304500,WHITE RIVER NEAR MEEKER,13866.00,5.88
Arkansas,11020001,Arkansas Headwaters,2021,10,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,5852.00,35.45
Arkansas,11020001,Arkansas Headwaters,2021,10,ReservoirStorage,07007110,TURQUOISE LAKE,76343.00,6.36
Arkansas,11020001,Arkansas Headwaters,2021,10,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,48153.00,43.75
Arkansas,11020001,Arkansas Headwaters,2021,10,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,29285.00,26.77
Arkansas,11020002,Upper Arkansas,2021,10,ReservoirStorage,07007090,PUEBLO RESERVOIR,179469.00,59.78
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,10,ReservoirStorage,07007070,MEREDITH RESERVOIR,11768.00,39.16
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,10,ReservoirStorage,07007130,LAKE HENRY,5843.00,69.23
Arkansas,11020006,Huerfano,2021,10,ReservoirStorage,07007030,CUCHARAS RESERVOIR,0.00,20.15
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,10,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,10757.00,45.86
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,10,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,17632.00,26.44
Arkansas,11020010,Purgatoire,2021,10,ReservoirStorage,07007100,TRINIDAD LAKE,20386.00,65.02
Colorado,14010001,Colorado Headwaters,2021,10,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,66600.00,12.54
Colorado,14010001,Colorado Headwaters,2021,10,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,40360.00,50.65
Colorado,14010002,Blue,2021,10,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,69394.00,8.77
Colorado,14010004,Roaring Fork,2021,10,ReservoirStorage,09009110,RUEDI RESERVOIR,62033.00,3.61
Colorado,14010005,Colorado Headwaters-Plateau,2021,10,ReservoirStorage,09009140,VEGA RESERVOIR,3322.00,13.55
Gunnison,14020001,East-Taylor,2021,10,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,58594.00,9.55
Gunnison,14020002,Upper Gunnison,2021,10,ReservoirStorage,09009010,BLUE MESA RESERVOIR,241051.00,1.49
Gunnison,14020002,Upper Gunnison,2021,10,ReservoirStorage,09009080,MORROW POINT RESERVOIR,111030.00,33.58
Gunnison,14020002,Upper Gunnison,2021,10,ReservoirStorage,09009330,FRUITLAND RESERVOIR,428.00,74.33
Gunnison,14020002,Upper Gunnison,2021,10,ReservoirStorage,09009340,CRAWFORD RESERVOIR,1153.00,4.74
Gunnison,14020002,Upper Gunnison,2021,10,ReservoirStorage,09125800,SILVER JACK RESERVOIR,737.00,3.39
Gunnison,14020003,Tomichi,2021,10,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,26.00,26.15
Gunnison,14020004,North Fork Gunnison,2021,10,ReservoirStorage,09009100,PAONIA RESERVOIR,740.00,28.84
Gunnison,14020006,Uncompahgre,2021,10,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,60616.00,42.69
Rio Grande,13010001,Rio Grande Headwaters,2021,10,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,14182.00,73.27
Rio Grande,13010001,Rio Grande Headwaters,2021,10,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,11810.00,70.06
Rio Grande,13010001,Rio Grande Headwaters,2021,10,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,8040.00,82.38
Rio Grande,13010002,Alamosa-Trinchera,2021,10,ReservoirStorage,08008160,TERRACE RESERVOIR,2732.00,49.02
Rio Grande,13010002,Alamosa-Trinchera,2021,10,ReservoirStorage,MTNRESCO,MOUNTAIN HOME,2932.00,62.81
Rio Grande,13010005,Conejos,2021,10,ReservoirStorage,08008120,PLATORO RESERVOIR,14185.00,20.99
San Juan-Dolores,14030002,Upper Dolores,2021,10,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,4100.00,14.38
San Juan-Dolores,14030002,Upper Dolores,2021,10,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,157877.00,16.08
San Juan-Dolores,14080101,Upper San Juan,2021,10,ReservoirStorage,09009130,VALLECITO RESERVOIR,23740.00,5.03
San Juan-Dolores,14080104,Animas,2021,10,ReservoirStorage,09009070,LEMON RESERVOIR,11941.00,24.46
San Juan-Dolores,14080105,Middle San Juan,2021,10,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,0.90,44.05
San Juan-Dolores,14080107,Mancos,2021,10,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,3761.00,32.59
South Platte,10190001,South Platte Headwater,2021,10,ReservoirStorage,06016010,ANTERO RESERVOIR,19800.00,65.62
South Platte,10190001,South Platte Headwater,2021,10,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,100000.00,78.53
South Platte,10190001,South Platte Headwater,2021,10,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,35600.00,35.70
South Platte,10190002,Upper South Platte,2021,10,ReservoirStorage,06016080,CHEESMAN LAKE,76392.00,78.54
South Platte,10190002,Upper South Platte,2021,10,ReservoirStorage,09009020,DILLON RESERVOIR,212700.00,11.92
South Platte,10190003,Middle South Platte-Cherry Creek,2021,10,ReservoirStorage,06016020,BARR LAKE,6330.00,23.60
South Platte,10190003,Middle South Platte-Cherry Creek,2021,10,ReservoirStorage,06016230,MILTON RESERVOIR,6934.00,36.17
South Platte,10190003,Middle South Platte-Cherry Creek,2021,10,ReservoirStorage,06016280,STANDLEY RESERVOIR,36100.00,56.76
South Platte,10190003,Middle South Platte-Cherry Creek,2021,10,ReservoirStorage,06016370,HORSECREEK RESERVOIR,2300.00,43.99
South Platte,10190005,St. Vrain,2021,10,ReservoirStorage,06016130,GROSS RESERVOIR,24100.00,62.95
South Platte,10190005,St. Vrain,2021,10,ReservoirStorage,06016220,MARSHALL RESERVOIR,4400.00,22.83
South Platte,10190005,St. Vrain,2021,10,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,15811.00,39.95
